Año,Ciudad,Clave ciudad,Entidad,Indicador,Ejecución de contratos,Robo de vehículos,Competencia en servicios notariales,Tasa de homicidios,Monto reportado en robo de mercancías,Tierra ejidal,Percepción de inseguridad,Sobreexplotación de acuíferos,Consumo de agua,Capacidad de tratamiento de agua en operación,Índice de gestión de calidad del aire,Disposición adecuada de residuos sólidos ,Aprovechamiento del biogás en rellenos sanitarios,"Empresas certificadas como ""limpia""",Desastres naturales,Economía intensiva en energía,Emergencias ambientales,Espacios culturales,Empresa socialmente responsable,Visitas a museos INAH,Universidades de calidad,Rendimiento académico,Escuelas de calidad,Mortalidad por diabetes,Mortalidad infantil ,Médicos,Camas de hospital,Acceso a instituciones de salud,Crecimiento en acceso a servicios de salud,Crecimiento en población altamente calificada,Viviendas con drenaje (sólo conexión a red pública),Viviendas con piso de tierra,Viviendas deshabitadas,Personas por debajo de la línea de bienestar,Desigualdad en las ciudades,Mujeres en la fuerza laboral,Ingreso promedio de la mujer,Duración de período para ediles y delegados,Participación ciudadana,Competencia electoral,Organizaciones de la sociedad civil,Periodistas muertos o desaparecidos,Índice de información presupuestal,Ingresos propios,Apertura de un negocio,Registro de una propiedad,Muertes por infecciones intestinales,Empleados en el sector formal,Crecimiento en los empleados en el sector formal,Crecimiento de la mancha urbana,Densidad poblacional,Salario promedio mensual para trabajadores de tiempo completo,"Jornadas laborales muy largas 
(+48 horas semanales)",Crecimiento en jornadas laborales muy largas,Productividad media del trabajo,Población ocupada sin ingresos,Crecimiento de la población ocupada sin ingresos,Demandantes de conflicto laboral,Crédito a las empresas,Tamaño del mercado hipotecario,Cartera hipotecaria vencida,"Sectores que han presentado alto crecimiento
(2008-2012)",Crecimiento del PIB estatal,Crecimiento del salario promedio,Diversificación económica,Desempleo,Viviendas con líneas telefónicas móviles,Viviendas con computadora,Uso deTwitter como proxy de uso de tecnologías de información,Muertes por accidentes relacionados con transporte,Sistema de transporte masivo,Red carretera avanzada,Aerolíneas,Flujo de pasajeros aéreos,Líneas de autobús,Uso de servicios financieros,Acceso a servicios financieros,Consumo de diesel en transporte de bienes,Inversión extranjera directa (neta),Flujo de pasajeros del o hacia el extranjero,Oferta hotelera 4 y 5 estrellas,Ocupacion hotelera,Sitios UNESCO,Ciudad fronteriza o portuaria,Empresas,Grandes empresas según CNN Expansión,Empresas certificadas con ISO-9000 y 14000,Centros de investigación,Posgrados de calidad,Patentes,,Inversión,Grado de escolaridad efectiva,Absorción de la demanda estudiantil,Licenciados ocupados,Migrantes (nal y ext) con educación superior,Investigadores
2012,Acapulco,16,Guerrero,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Chilpancingo,77,Guerrero,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Tula,19,Hidalgo,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Tulancingo,18,Hidalgo,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Pachuca,17,Hidalgo,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Guadalajara,20,Jalisco,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Ocotlán,22,Jalisco,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Puerto Vallarta,21,Jalisco,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Toluca,23,México,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Zamora-Jacona,25,Michoacán,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Morelia,24,Michoacán,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Uruapan,67,Michoacán,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Cuautla,28,Morelos,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Cuernavaca,27,Morelos,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Tepic,29,Nayarit,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Monterrey,30,Nuevo León,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Oaxaca,31,Oaxaca,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Tehuantepec-Salina Cruz,32,Oaxaca,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Puebla-Tlaxcala,33,Puebla,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Tehuacán,34,Puebla,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Querétaro,35,Querétaro,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,San Juan del Río,68,Querétaro,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Cancún,36,Quintana Roo,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Chetumal ,76,Quintana Roo,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Rioverde-Ciudad Fernández,38,San Luis Potosí,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,San Luis Potosí-Soledad,37,San Luis Potosí,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Los Mochis,69,Sinaloa,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Culiacán,70,Sinaloa,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Mazatlán,71,Sinaloa,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Ciudad Obregon ,72,Sonora,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Guaymas,39,Sonora,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Hermosillo,73,Sonora,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Cárdenas,74,Tabasco,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Villahermosa,40,Tabasco,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Tampico-Pánuco,41,Tamaulipas,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Matamoros,43,Tamaulipas,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Nuevo Laredo,44,Tamaulipas,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Reynosa-Río Bravo,42,Tamaulipas,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Ciudad Victoria,75,Tamaulipas,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Tlaxcala-Apizaco,45,Tlaxcala,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Veracruz,46,Veracruz,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Córdoba,52,Veracruz,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Orizaba,49,Veracruz,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Xalapa,47,Veracruz,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Poza Rica,48,Veracruz,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Coatzacoalcos,51,Veracruz,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Minatitlán,50,Veracruz,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Mérida,53,Yucatán,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
2012,Zacatecas-Guadalupe,54,Zacatecas,,173,100,103,101,100,110,161,100,100,100,100,100,100,0,100,100,100,102,100,0,100,100,100,126,171,111,106,123,63,36,0,102,162,102,194,197,151,400,305,104,100,100,100,104,110,107,100,133,29,82,123,267,133,76,104,106,62,100,100,108,106,101,50,46,160,116,234,143,103,104,100,118,100,100,100,145,131,100,95,100,128,172,100,100,123,100,101,100,100,100,,-2,135,126,131,100,109
